countycode,plngdppc2001,plngdppc2002,plngdppc2003,plngdppc2004,plngdppc2005,plngdppc2006,plngdppc2007,plngdppc2008,plngdppc2009,plngdppc2010,plngdppc2011,plngdppc2012,plngdppc2013,plngdppc2014,plngdppc2015,plngdppc2016,plngdppc2017,plngdppc2018,plngdppc2019,plngdppc2020,plngdppc2021,id,county,city,citycode,province,provincecode
141028,8.1491318,8.2536259,8.3692074,8.4805841,8.6115246,8.847105,8.9446602,9.0693369,9.3095551,9.5847893,9.7923517,9.9182625,10.027251,10.086122,10.247753,10.133076,10.176091,10.251719,10.300091,10.35636,10.459968,295,吉县,临汾市,141000,山西省,140000
141029,8.4788618,8.5363464,8.6092606,8.742815,8.9582853,9.1349812,9.2218351,9.4099941,9.5561342,9.7306719,9.9299955,10.084143,10.183115,10.236739,10.294639,10.325255,10.365641,10.430393,10.497297,10.548518,10.66814,296,乡宁县,临汾市,141000,山西省,140000
141030,8.1605101,8.1503325,8.2875862,8.4384403,8.6069937,8.9067879,9.0821857,9.2397356,9.4317408,9.5415516,9.7180214,9.909481,9.916275,9.9894533,10.031364,10.097859,10.163501,10.254354,10.329881,10.422223,10.488761,297,大宁县,临汾市,141000,山西省,140000
141031,8.2284842,8.3424187,8.4823046,8.5912104,8.7677288,8.8732748,9.0134287,9.2771883,9.343339,9.4618979,9.8652954,10.028775,10.052564,10.061248,10.079522,10.083215,10.173671,10.24872,10.328142,10.377533,10.469603,298,隰县,临汾市,141000,山西省,140000
141032,8.2040491,8.2170887,8.2960386,8.5129519,8.6208887,8.765192,8.8899126,9.0284767,9.4511032,9.5111761,9.7053919,9.8525743,9.7854767,9.9514351,10.039755,10.140149,10.158047,10.227586,10.324027,10.398022,10.506188,299,永和县,临汾市,141000,山西省,140000
141033,8.4931612,8.5560713,8.5923147,8.9049082,9.1203165,9.2755737,9.2738056,9.4137306,9.5097456,9.6530199,9.9187126,10.093693,10.161166,10.200739,10.217462,10.249418,10.315334,10.364847,10.428531,10.501411,10.584158,300,蒲县,临汾市,141000,山西省,140000
141034,8.5883923,8.588048,8.7109184,8.8996677,9.0836773,9.2395029,9.3071165,9.2949581,9.4434595,9.6445436,9.8609247,10.042477,10.077753,10.020669,10.140574,10.153782,10.206669,10.27834,10.347528,10.385592,10.452802,301,汾西县,临汾市,141000,山西省,140000
141081,8.7367916,8.7913218,8.9003677,9.0955496,9.2696257,9.4306087,9.5697317,9.8113003,9.9039192,10.013788,10.191,10.332153,10.420006,10.479098,10.537472,10.579961,10.637625,10.718637,10.786253,10.861656,10.972995,302,侯马市,临汾市,141000,山西省,140000
141082,8.596406,8.6889219,8.8006859,8.9881001,9.1625338,9.3002462,9.4321775,9.6062222,9.7876806,9.9010086,10.120204,10.267943,10.319842,10.353405,10.393439,10.431594,10.485094,10.560549,10.612703,10.676717,10.772228,303,霍州市,临汾市,141000,山西省,140000
141102,8.3238888,8.3863335,8.5407591,8.7028618,8.9078131,9.0634947,9.1891851,9.4004812,9.5454845,9.6874981,9.9154854,10.083961,10.116636,10.164694,10.176517,10.259273,10.32078,10.371902,10.429514,10.488588,10.589793,304,离石区,吕梁市,141100,山西省,140000
141121,8.2366428,8.3430204,8.4308424,8.6838417,8.864295,9.0413046,9.1461658,9.3658543,9.5325699,9.6711617,9.8422346,10.03412,10.081285,10.123927,10.129477,10.144898,10.241607,10.265868,10.310752,10.395202,10.508666,305,文水县,吕梁市,141100,山西省,140000
141122,8.2401295,8.3412619,8.4409781,8.6573858,8.8322201,8.9839659,9.1361628,9.3333654,9.463047,9.6412563,9.8046703,9.9250698,10.014451,10.063915,10.10721,10.148634,10.198181,10.245687,10.308244,10.381532,10.487555,306,交城县,吕梁市,141100,山西省,140000
141123,8.189539,8.2630291,8.4066257,8.5471153,8.6500845,8.6924028,8.9170513,9.0356426,9.1659002,9.3623867,9.6534338,9.8558645,9.9268122,9.9761152,10.019457,10.066406,10.129673,10.167841,10.233936,10.268887,10.361983,307,兴县,吕梁市,141100,山西省,140000
141124,8.009861,8.0909901,8.223465,8.4343987,8.4192095,8.6659451,8.7841244,8.9675236,9.168889,9.3463774,9.6204863,9.8677015,9.9337196,9.9426651,9.9833117,10.079704,10.102245,10.13525,10.198098,10.252784,10.349295,308,临县,吕梁市,141100,山西省,140000
141125,8.1981239,8.2703724,8.3837786,8.6444941,8.7741442,8.9665756,9.1406088,9.4026852,9.5508041,9.6940594,9.8980761,10.08287,10.125016,10.152478,10.174048,10.205302,10.265774,10.312016,10.390077,10.463302,10.551467,309,柳林县,吕梁市,141100,山西省,140000
141126,7.8634109,7.9426332,8.0996742,8.3077841,8.3893042,8.5572643,8.7461834,8.8055677,9.02771,9.2989912,9.5657406,9.6813326,9.7636614,9.780241,9.788558,9.8140459,9.9124422,9.9861002,10.057576,10.126101,10.235009,310,石楼县,吕梁市,141100,山西省,140000
141127,8.2436476,8.1769476,8.2702742,8.5177488,8.7098055,8.858202,8.993104,9.1235714,9.3107319,9.4162312,9.7179184,9.909688,9.9868603,10.04396,10.059889,10.09619,10.15077,10.200326,10.246466,10.299916,10.398471,311,岚县,吕梁市,141100,山西省,140000
141128,8.0003872,8.2113276,8.2025337,8.3914013,8.6353312,8.7637558,8.8623171,9.1249781,9.34589,9.3935623,9.6911602,9.8701267,9.9388514,9.9716368,9.9677973,10.081593,10.130511,10.175563,10.244772,10.285672,10.379548,312,方山县,吕梁市,141100,山西省,140000
141129,8.2362299,8.2973547,8.4148216,8.6411076,8.8284845,8.9739828,9.1278524,9.3321123,9.4793139,9.6145382,9.8377161,9.9955111,10.040188,10.084255,10.126731,10.152961,10.206096,10.247219,10.338393,10.422294,10.530931,313,中阳县,吕梁市,141100,山西省,140000
141130,8.2316208,8.3710403,8.4411192,8.69275,8.8538733,9.0132151,9.1334009,9.2870741,9.3409309,9.5025415,9.7712488,9.9354239,10.041448,10.075665,10.112779,10.139412,10.199137,10.248758,10.287283,10.349188,10.420745,314,交口县,吕梁市,141100,山西省,140000
141181,8.3964891,8.4935675,8.6477356,8.8992348,9.0493956,9.174509,9.3139229,9.4977465,9.6345921,9.8034344,9.9698277,10.146403,10.198729,10.243579,10.283873,10.31093,10.378034,10.432559,10.503234,10.566173,10.663317,315,孝义市,吕梁市,141100,山西省,140000
141182,8.2579031,8.3456774,8.4539671,8.7179537,8.9466677,9.0828543,9.2139359,9.4019384,9.5004768,9.6862955,9.8615246,10.003004,10.070507,10.114365,10.144327,10.175406,10.259705,10.309628,10.383117,10.453893,10.537604,316,汾阳市,吕梁市,141100,山西省,140000
150102,9.6574926,9.6751518,9.8169575,9.9231501,10.149506,10.353276,10.535252,10.719595,10.807597,10.922986,11.164306,11.332064,11.339844,11.407433,11.453624,11.522951,11.580928,11.648891,11.700383,11.756121,11.852427,317,新城区,呼和浩特市,150100,内蒙古自治区,150000
150103,9.76159,9.7790384,9.8953238,10.014345,10.250768,10.46822,10.630867,10.8049,10.906311,11.02571,11.273089,11.439101,11.430976,11.504165,11.548581,11.607564,11.662937,11.705339,11.760265,11.801969,11.897861,318,回民区,呼和浩特市,150100,内蒙古自治区,150000
150104,9.6592436,9.7351074,9.8158264,9.992609,10.176723,10.423023,10.603447,10.772414,10.927247,11.054839,11.266957,11.40229,11.434252,11.49982,11.550028,11.608889,11.683041,11.733737,11.791574,11.83182,11.925345,319,玉泉区,呼和浩特市,150100,内蒙古自治区,150000
150105,9.5673542,9.6433945,9.7717972,9.9248486,10.112968,10.321999,10.518332,10.717936,10.842458,10.953566,11.19096,11.33175,11.361337,11.425582,11.4784,11.544892,11.607963,11.656512,11.71625,11.761434,11.856634,320,赛罕区,呼和浩特市,150100,内蒙古自治区,150000
150121,9.3181305,9.382966,9.4771461,9.6755438,9.8528872,10.05739,10.205721,10.401247,10.555162,10.702794,10.923779,11.093997,11.161462,11.211879,11.24284,11.283423,11.350747,11.396887,11.471599,11.517074,11.609843,321,土默特左旗,呼和浩特市,150100,内蒙古自治区,150000
150122,9.3794432,9.456645,9.5750732,9.7114658,9.8998547,10.049128,10.229697,10.447633,10.613928,10.72158,10.929003,11.091858,11.148539,11.210887,11.263284,11.326563,11.37174,11.387321,11.477592,11.533791,11.612256,322,托克托县,呼和浩特市,150100,内蒙古自治区,150000
150123,9.1994829,9.3452435,9.5396681,9.6998749,9.8495855,9.9906693,10.177889,10.402204,10.488435,10.570619,10.781801,10.982719,10.986138,11.045331,11.082829,11.109875,11.190626,11.240961,11.336379,11.385946,11.492101,323,和林格尔县,呼和浩特市,150100,内蒙古自治区,150000
150124,9.0796242,9.1600161,9.2369289,9.4978323,9.6174383,9.7604465,9.925312,10.105706,10.349319,10.442577,10.765084,10.950335,10.940304,10.977639,11.019758,11.066384,11.097721,11.145576,11.247103,11.3096,11.386655,324,清水河县,呼和浩特市,150100,内蒙古自治区,150000
150125,9.1620827,9.1795321,9.3235979,9.5188999,9.6688948,9.836688,10.027585,10.203289,10.286947,10.448571,10.75169,10.923699,10.882819,10.895847,10.906771,10.96751,11.024185,11.094589,11.153752,11.185249,11.294556,325,武川县,呼和浩特市,150100,内蒙古自治区,150000
150202,9.9230232,9.9866848,10.112104,10.281855,10.460138,10.620041,10.831247,11.024873,11.130043,11.250203,11.489616,11.605808,11.596422,11.662825,11.729373,11.781618,11.837692,11.880075,11.946109,11.998665,12.088141,326,东河区,包头市,150200,内蒙古自治区,150000
150203,10.088898,10.129134,10.272343,10.406019,10.614572,10.82229,10.990638,11.177947,11.266375,11.380929,11.611751,11.736162,11.723566,11.789759,11.849082,11.913521,11.936291,11.985085,12.039503,12.097514,12.198406,327,昆都仑区,包头市,150200,内蒙古自治区,150000
150204,10.023918,10.072278,10.221355,10.349115,10.55093,10.745467,10.933101,11.138513,11.265283,11.38202,11.606625,11.728935,11.735496,11.801351,11.855642,11.90462,11.955946,11.999201,12.059136,12.120127,12.212705,328,青山区,包头市,150200,内蒙古自治区,150000
150205,9.3739958,9.4291353,9.6349487,9.8777428,10.008352,10.110523,10.400167,10.51161,10.650719,10.875039,11.157357,11.310983,11.370779,11.423011,11.46125,11.49443,11.577138,11.630446,11.706928,11.760688,11.877133,329,石拐区,包头市,150200,内蒙古自治区,150000
150206,9.6049976,9.6388321,9.7699099,9.9898748,10.208311,10.367297,10.564338,10.812366,10.922296,11.099648,11.352054,11.450106,11.499976,11.560407,11.587456,11.611181,11.679426,11.733314,11.784956,11.857438,11.96348,330,白云鄂博矿区,包头市,150200,内蒙古自治区,150000
150207,9.7708378,9.8829403,9.9989185,10.196022,10.320025,10.578309,10.780524,11.005904,11.129808,11.250818,11.462274,11.567116,11.568141,11.643238,11.696664,11.757514,11.807722,11.858005,11.916003,11.974232,12.068427,331,九原区,包头市,150200,内蒙古自治区,150000
150221,9.5148392,9.6309147,9.716485,9.9362898,10.037959,10.198224,10.419706,10.645952,10.805445,10.943192,11.171626,11.304692,11.356823,11.38763,11.425729,11.466445,11.512396,11.568147,11.6413,11.684899,11.783305,332,土默特右旗,包头市,150200,内蒙古自治区,150000
150222,9.3200712,9.4023619,9.5126896,9.7274542,9.9415894,10.127087,10.346223,10.496739,10.691726,10.808946,11.072925,11.230569,11.238175,11.26667,11.228655,11.251415,11.325351,11.422674,11.516595,11.570271,11.675461,333,固阳县,包头市,150200,内蒙古自治区,150000
150223,9.1604471,9.2758312,9.4392548,9.6035824,9.8005714,9.9921064,10.139132,10.305678,10.527388,10.654917,10.829762,10.96165,10.976806,11.04224,11.057166,11.098087,11.187617,11.236539,11.300624,11.361077,11.456347,334,达尔罕茂明安联合旗,包头市,150200,内蒙古自治区,150000
150302,9.784811,9.8455925,9.9515028,10.119062,10.284416,10.446967,10.610623,10.82347,10.987991,11.115506,11.36554,11.468427,11.483024,11.538281,11.565747,11.61544,11.663498,11.717918,11.782562,11.844656,11.961585,335,海勃湾区,乌海市,150300,内蒙古自治区,150000
150303,9.5830307,9.6302147,9.8447332,10.081982,10.255257,10.340525,10.515772,10.709439,10.864657,11.017192,11.200318,11.365298,11.379342,11.431767,11.451614,11.507062,11.545455,11.601554,11.663995,11.734797,11.861392,336,海南区,乌海市,150300,内蒙古自治区,150000
150304,9.7057161,9.7559576,9.957386,10.18386,10.367675,10.494507,10.659263,10.833185,10.947571,11.10136,11.291951,11.476167,11.456228,11.521394,11.548198,11.602105,11.669803,11.764061,11.822238,11.887246,12.001659,337,乌达区,乌海市,150300,内蒙古自治区,150000
150402,8.9323244,9.016264,9.1241503,9.2616367,9.4121799,9.5722952,9.8160686,10.037036,10.163537,10.269777,10.536751,10.678052,10.650239,10.709639,10.772383,10.825087,10.880731,10.957419,11.018132,11.093434,11.17622,338,红山区,赤峰市,150400,内蒙古自治区,150000
150403,8.8086348,8.8333044,8.9685764,9.1255274,9.3013697,9.4403372,9.6669569,9.8196163,10.008918,10.116652,10.346796,10.530066,10.536035,10.595157,10.643552,10.694095,10.730919,10.79517,10.863445,10.951229,11.065763,339,元宝山区,赤峰市,150400,内蒙古自治区,150000
150404,8.6310205,8.6703434,8.7930956,8.9283628,9.1779957,9.363862,9.5384865,9.7492609,9.8491573,9.9962788,10.217182,10.41253,10.394947,10.45451,10.52194,10.597623,10.63615,10.693735,10.746884,10.83648,10.937571,340,松山区,赤峰市,150400,内蒙古自治区,150000
150421,8.3157997,8.3268013,8.4053764,8.6090155,8.7461081,8.9501324,9.2069931,9.4013891,9.582015,9.6936741,9.9512634,10.097462,10.027461,10.119897,10.169508,10.213264,10.30102,10.360125,10.432257,10.492988,10.580962,341,阿鲁科尔沁旗,赤峰市,150400,内蒙古自治区,150000
150422,8.3900595,8.50387,8.640254,8.8189077,9.0174923,9.1530952,9.337368,9.5016136,9.6686907,9.7725019,10.011272,10.161637,10.16875,10.2028,10.24525,10.296754,10.363771,10.424879,10.505501,10.577631,10.6545,342,巴林左旗,赤峰市,150400,内蒙古自治区,150000
150423,8.2828932,8.410655,8.5190916,8.7350426,8.9131794,9.0530281,9.2586699,9.4844933,9.6600132,9.6952963,9.9906149,10.136396,10.084581,10.133061,10.164447,10.227157,10.325422,10.450185,10.468295,10.577242,10.637047,343,巴林右旗,赤峰市,150400,内蒙古自治区,150000
150424,8.3972111,8.4572687,8.5092173,8.7667751,9.0417128,9.2074995,9.4435911,9.6370831,9.7846947,9.8054771,10.029059,10.21383,10.226427,10.317893,10.364946,10.413004,10.470784,10.611358,10.671314,10.738031,10.720645,344,林西县,赤峰市,150400,内蒙古自治区,150000
150425,8.1790457,8.2439146,8.3330193,8.550292,8.7867498,8.9850254,9.2550163,9.4252443,9.5837793,9.737258,9.9877129,10.1463,10.177852,10.269066,10.325191,10.353755,10.376356,10.418929,10.449077,10.519177,10.601406,345,克什克腾旗,赤峰市,150400,内蒙古自治区,150000
150426,8.3202868,8.3857241,8.5186834,8.7162857,8.8459911,8.9713345,9.1874456,9.4058752,9.5650444,9.6714735,9.9101229,10.029947,10.023697,10.137484,10.159785,10.33786,10.326877,10.376101,10.451537,10.624332,10.636356,346,翁牛特旗,赤峰市,150400,内蒙古自治区,150000
150428,8.4107828,8.6070976,8.7353382,8.9230633,9.0260077,9.1719522,9.3870268,9.6125793,9.8157644,9.9028206,10.095075,10.268478,10.245789,10.304144,10.351793,10.406868,10.487805,10.560378,10.622362,10.701942,10.792124,347,喀喇沁旗,赤峰市,150400,内蒙古自治区,150000
150429,8.455224,8.6052742,8.6239166,8.7374363,8.9047947,9.073328,9.3133631,9.55406,9.6783104,9.7560167,10.085227,10.253354,10.21389,10.263769,10.270627,10.31424,10.409019,10.478386,10.561305,10.65743,10.775546,348,宁城县,赤峰市,150400,内蒙古自治区,150000
150430,8.4114695,8.4672852,8.6188688,8.7992296,8.993454,9.1100674,9.3044548,9.4966269,9.6699533,9.7853079,9.9898844,10.136373,10.122915,10.245062,10.284389,10.339546,10.391578,10.459866,10.525037,10.625161,10.66488,349,敖汉旗,赤峰市,150400,内蒙古自治区,150000
150502,9.0729361,9.1649113,9.3091288,9.4336815,9.6313877,9.8408346,10.02233,10.203274,10.335253,10.486588,10.718025,10.87497,10.862047,10.936302,11.031485,11.082727,11.13513,11.187086,11.251184,11.304103,11.40682,350,科尔沁区,通辽市,150500,内蒙古自治区,150000
150521,8.7191954,8.7681141,8.8926373,9.0100822,9.1651754,9.3101521,9.527729,9.7996569,9.9618073,10.066768,10.299786,10.396249,10.435659,10.52387,10.578209,10.597346,10.687114,10.799873,10.855844,10.905177,10.988133,351,科尔沁左翼中旗,通辽市,150500,内蒙古自治区,150000
150522,8.7072325,8.6966448,8.8103409,9.093646,9.2065744,9.388628,9.6117821,9.8348217,10.012944,10.124088,10.355265,10.454049,10.512509,10.564221,10.620633,10.665901,10.74163,10.805507,10.873902,10.936167,10.999487,352,科尔沁左翼后旗,通辽市,150500,内蒙古自治区,150000
150523,8.7422819,8.8513699,8.9099751,9.1009655,9.2179165,9.3610649,9.6450558,9.9159613,10.057817,10.188726,10.424027,10.592262,10.532592,10.599188,10.664163,10.698356,10.773068,10.831094,10.90966,11.01017,11.141472,353,开鲁县,通辽市,150500,内蒙古自治区,150000
150524,8.588315,8.7284975,8.7601233,9.0303345,9.2231541,9.3642483,9.4776602,9.7650146,10.099389,10.237988,10.466011,10.467461,10.446704,10.511873,10.550663,10.595645,10.667796,10.727489,10.788812,10.869062,10.961556,354,库伦旗,通辽市,150500,内蒙古自治区,150000
150525,8.8011208,8.8759098,8.9593706,9.1793776,9.3503218,9.5467663,9.7923756,10.007744,10.105947,10.199603,10.470817,10.55672,10.483535,10.583291,10.630415,10.669465,10.738371,10.806265,10.892027,10.985273,11.075438,355,奈曼旗,通辽市,150500,内蒙古自治区,150000
150526,8.7047653,8.8017921,8.8906736,9.0776482,9.275465,9.4457607,9.6460953,9.8300018,9.9980259,10.156032,10.396955,10.563933,10.486123,10.559861,10.603454,10.643665,10.725711,10.785134,10.859267,10.930741,11.008733,356,扎鲁特旗,通辽市,150500,内蒙古自治区,150000
150581,9.024044,9.1085672,9.2750626,9.5162497,9.7138929,9.829834,10.086102,10.265971,10.39958,10.5673,10.745595,10.904636,10.919076,10.990877,11.022942,11.068413,11.130525,11.196567,11.263285,11.329766,11.412603,357,霍林郭勒市,通辽市,150500,内蒙古自治区,150000
150602,9.7668133,9.8459873,10.000178,10.079166,10.30803,10.516723,10.716013,10.91174,11.050267,11.200738,11.465594,11.630376,11.634783,11.691483,11.717383,11.77611,11.82151,11.858451,11.923889,11.97814,12.032193,358,东胜区,鄂尔多斯市,150600,内蒙古自治区,150000
150603,8.9976101,9.0255203,9.1627741,9.7613058,10.099298,10.490717,10.782719,10.994971,11.096197,11.226532,11.512508,11.71667,11.530985,11.593712,11.64945,11.712099,11.745446,11.779021,11.854543,11.925925,12.012922,359,康巴什区,鄂尔多斯市,150600,内蒙古自治区,150000
150621,9.5281963,9.6173162,9.7710638,9.921133,10.103825,10.299763,10.461691,10.661358,10.825193,10.975416,11.198253,11.361756,11.35114,11.393535,11.424605,11.475975,11.531278,11.597471,11.691105,11.749869,11.845571,360,达拉特旗,鄂尔多斯市,150600,内蒙古自治区,150000
150622,9.5583115,9.6400318,9.7175665,9.9246368,10.151726,10.338185,10.52699,10.725887,10.866172,11.013565,11.267546,11.442378,11.487617,11.533756,11.560647,11.606011,11.653297,11.724838,11.806608,11.870549,11.95092,361,准格尔旗,鄂尔多斯市,150600,内蒙古自治区,150000
150623,9.4310703,9.4331045,9.6058407,9.8073072,9.9739313,10.129436,10.161637,10.416277,10.621103,10.8011,11.056691,11.183594,11.287324,11.230559,11.290097,11.345284,11.419663,11.477627,11.57491,11.647387,11.746789,362,鄂托克前旗,鄂尔多斯市,150600,内蒙古自治区,150000
150624,9.3865738,9.4574165,9.6951208,9.9258862,10.10359,10.269612,10.44283,10.643735,10.795764,10.905177,11.124491,11.262713,11.319057,11.375113,11.39733,11.443102,11.492146,11.539811,11.611903,11.682154,11.830052,363,鄂托克旗,鄂尔多斯市,150600,内蒙古自治区,150000
150625,9.325491,9.3689337,9.4922581,9.6756115,9.8431568,9.9731236,10.13816,10.329909,10.543047,10.687978,10.942107,11.047221,11.057609,11.149623,11.260776,11.327817,11.406965,11.463264,11.525882,11.584803,11.673213,364,杭锦旗,鄂尔多斯市,150600,内蒙古自治区,150000
150626,9.3953085,9.4720049,9.569808,9.7856569,9.9959259,10.11862,10.299753,10.550055,10.71386,10.833306,11.063782,11.181148,11.280303,11.400989,11.449914,11.544914,11.609389,11.649927,11.704941,11.757874,11.848497,365,乌审旗,鄂尔多斯市,150600,内蒙古自治区,150000
